country,sector,sub_sector,sub_sub_sector,metric,unit,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,source_link,sources
Madagascar,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,US$/m3,12.609904787,13.45621435,14.535487709,16.147840658,17.648415636,14.100239684,16.768118207,17.930289744,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Madagascar,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,US$/m3,0.102054469,0.103615278,0.105191414,0.106001409,0.10598161,0.107695454,0.105117327,0.105384675,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Madagascar,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,US$/m3,14.817079491,15.477443471,16.090372221,15.833160051,16.885370159,15.638165097,16.488511491,16.61069566,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Madagascar,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,US$/m3,0.680170104,0.711014309,0.743273232,0.755810837,0.804369777,0.727300852,0.781465204,0.799160536,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Madagascar,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,%,10.798898095,10.798898095,10.798898095,10.798898095,10.798898095,10.798898095,10.798898095,10.798898095,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Madagascar,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,%,0.134487815,0.134487815,0.134487815,0.134487815,0.134487815,0.134487815,0.134487815,0.134487815,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Madagascar,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,%,0.328120365,0.328120365,0.328120365,0.328120365,0.328120365,0.328120365,0.328120365,0.328120365,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Madagascar,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.2. Water Stress,%,11.261506276,11.261506276,11.261506276,11.261506276,11.261506276,11.261506276,11.261506276,11.261506276,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Malawi,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,Agricultural water withdrawal as % of total renewable water resources,%,6.747685185,6.747685185,6.747685185,6.747685185,6.747685185,6.747685185,6.747685185,6.747685185,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Malawi,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,US$/m3,25.627626981,28.020713497,30.8672875,32.928904901,34.990177144,36.32169625,37.22568662,34.848775441,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Malawi,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,US$/m3,0.05411126,0.055762836,0.061017689,0.060737058,0.068847164,0.076453812,0.081519293,0.102427448,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Malawi,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,US$/m3,30.802563788,34.145499271,38.196155078,40.355115527,41.931961145,40.702956322,41.832273827,41.479119405,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Malawi,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,US$/m3,4.196181024,4.634307522,5.166115884,5.466056313,5.711800474,5.635527053,5.790768818,5.687926724,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Malawi,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,%,15.04322023,15.04322023,15.04322023,15.04322023,15.04322023,15.04322023,15.04322023,15.04322023,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Malawi,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,%,0.615404464,0.615404464,0.615404464,0.615404464,0.615404464,0.615404464,0.615404464,0.615404464,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Malawi,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,%,1.846213392,1.846213392,1.846213392,1.846213392,1.846213392,1.846213392,1.846213392,1.846213392,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Malawi,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.2. Water Stress,%,17.504838085,17.504838085,17.504838085,17.504838085,17.504838085,17.504838085,17.504838085,17.504838085,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mali,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,Agricultural water withdrawal as % of total renewable water resources,%,4.229166667,4.229166667,4.229166667,4.229166667,4.229166667,4.229166667,4.229166667,4.229166667,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mali,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,US$/m3,581.634938,643.776213287,724.339182218,828.597857238,910.338390044,924.720898933,929.632411329,965.579065515,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mali,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,US$/m3,0.036715565,0.039599863,0.042283888,0.045399009,0.047846751,0.046714503,0.047709682,0.052293628,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mali,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,US$/m3,47.263509215,49.380255008,51.618904081,53.655274795,56.331998829,58.333420807,62.142620789,67.073007489,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mali,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,US$/m3,1.459712058,1.554138342,1.665092595,1.790571887,1.911241747,1.962521351,2.045876726,2.179814544,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mali,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,%,7.831790124,7.831790124,7.831790124,7.831790124,7.831790124,7.831790124,7.831790124,7.831790124,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mali,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,%,0.00617284,0.00617284,0.00617284,0.00617284,0.00617284,0.00617284,0.00617284,0.00617284,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mali,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,%,0.165123457,0.165123457,0.165123457,0.165123457,0.165123457,0.165123457,0.165123457,0.165123457,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mali,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.2. Water Stress,%,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mauritania,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,Agricultural water withdrawal as % of total renewable water resources,%,10.728070175,10.728070175,10.728070175,10.728070175,10.728070175,10.728070175,10.728070175,10.728070175,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mauritania,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,US$/m3,38.41006673,43.567840127,43.612203246,46.566366595,59.14605744,69.072042601,72.325097103,72.783579722,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mauritania,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,US$/m3,0.263666946,0.28135308,0.312468846,0.340884616,0.328536418,0.29487469,0.286084259,0.308797931,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mauritania,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,US$/m3,31.954714319,30.711116054,32.530787533,33.35608472,33.98262943,32.542605188,32.967302946,36.998695852,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mauritania,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,US$/m3,3.401262437,3.450890687,3.608691003,3.762318786,4.091680872,4.193221179,4.291882564,4.608097533,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mauritania,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,%,11.998314173,11.998314173,11.998314173,11.998314173,11.998314173,11.998314173,11.998314173,11.998314173,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mauritania,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,%,0.31197579,0.31197579,0.31197579,0.31197579,0.31197579,0.31197579,0.31197579,0.31197579,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mauritania,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,%,0.935927369,0.935927369,0.935927369,0.935927369,0.935927369,0.935927369,0.935927369,0.935927369,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mauritania,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.2. Water Stress,%,13.246217332,13.246217332,13.246217332,13.246217332,13.246217332,13.246217332,13.246217332,13.246217332,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mauritius,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,Agricultural water withdrawal as % of total renewable water resources,%,12.468193384,12.977099237,12.504543802,11.050527081,10.941475827,11.086877499,10.941475827,11.014176663,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mauritius,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,US$/m3,147.3346975,170.294509152,173.050718794,194.510487299,212.063792333,196.721199073,227.769208426,225.909385407,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mauritius,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,US$/m3,0.332711512,0.33845179,0.346538802,0.365717599,0.36625531,0.362625501,0.385076766,0.403889788,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mauritius,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,US$/m3,31.805714165,33.187314793,34.06780088,32.920182635,33.361221811,28.091996108,28.403843575,27.948379837,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mauritius,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,US$/m3,16.809253147,17.082270448,17.943906173,19.297591998,19.741724802,16.677859252,17.429693945,17.890922603,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mauritius,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.2. Agricultural Sector Contribution to Water Stress,%,12.468193384,12.852718094,12.382746298,10.957821317,10.88658548,11.068642503,10.923390743,10.9967767,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mauritius,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.2. Industrial Sector Contribution to Water Stress,%,0.508905852,0.432024138,0.431956266,0.396500113,0.361680581,0.32661568,0.326613012,0.362929924,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mauritius,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,%,9.269356598,9.252516947,9.359052434,10.128775625,10.380232667,10.66944556,10.705648735,11.613757571,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Mauritius,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.2. Water Stress,%,22.246455834,22.537259179,22.173754998,21.483097056,21.628498728,22.064703744,21.95565249,22.973464195,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Morocco,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,Agricultural water withdrawal as % of total renewable water resources,%,31.572413793,31.572413793,31.572413793,31.572413793,31.572413793,31.572413793,31.572413793,31.572413793,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Morocco,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,US$/m3,119.019333717,121.675438922,127.666187052,130.683306895,133.539723612,127.313929272,138.002170788,150.311547383,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Morocco,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,US$/m3,0.417681526,0.379043598,0.434733169,0.453615668,0.451813583,0.415836064,0.506016198,0.451873648,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
Morocco,"Climate - Sustainable Agric,Landuse, Water & Oceans",Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,US$/m3,57.10081152,60.920161125,64.245981217,66.112018186,69.606229828,65.247998432,68.639719256,72.606750855,,,,"https://api.data.apps.fao.org/api/v2/bigquery?sql_url=https://data.apps.fao.org/catalog/dataset/945666e6-7803-4621-b8ef-cfd885a84596/resource/4a000a1b-24f0-4328-aab6-b9b525892090/download/query_en.sql&area=Africa&type=all&variable=4016&year=2015,2016,2017,2018,2019,2020,2021,2022",FAO AQUASTAT
